id,place_etym,context,prev_sound,sound_etym,next_sound,letter,category,freqGO,freqLUB,loan,page,frequency,manner,lexeme,form,spelling,frequency_class
27045,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27046,apical,_V,u,ts,i,c,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27048,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27049,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27051,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27052,laminal,#_,&,z,e,c,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,#c#erate,ConSpell,high
27054,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27055,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27056,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,#c#iran ,ConSpell,high
27058,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#iaq,ConSpell,mid
27059,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27060,apical,_V,u,ts,i,c,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27062,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,115,1.00485247356585,fricative,izandu,I#z#andu,ConSpell,high
27064,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27065,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27066,apical,_V,u,ts,i,c,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#c#ia,InnSpell,mid
27068,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27069,laminal,#_,&,z,i,z,grammatical,677.35,41.83,no,115,1.00485247356585,fricative,edin,#z#itequela,ConSpell,high
27070,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27072,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#atetiq,ConSpell,high
27073,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27075,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#atteco,ConSpell,high
27078,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27079,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,I#z#attera,ConSpell,high
27081,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27082,laminal,#_,&,z,a,s,grammatical,677.35,674.99,no,115,1.00485247356585,fricative,izan,#s#an,InnSpell,high
27084,apical,_V,u,ts,i,s,content,4.88,81.54,no,115,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27085,laminal,_V,au,z,a,s,content,18.89,30.49,old,116,0.112089805875737,fricative,gauza,Gau#s#a,InnSpell,mid
27087,apical,_V,u,ts,i,s,content,4.88,81.54,no,116,-0.225478111614808,affricate,erakutsi,eracu#s#ia,ConSpell,mid
27088,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27089,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27090,laminal,_V,e,z,u,z,grammatical,805,302.75,no,116,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
27091,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27092,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27093,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27094,laminal,_V,e,z,u,z,grammatical,805,302.75,no,116,1.04791345786226,fricative,edun,de#z#ute,ConSpell,high
27095,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27096,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#enuen,ConSpell,mid
27097,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27098,laminal,#_,&,z,e,z,grammatical,805,302.75,no,116,1.04791345786226,fricative,edun,#z#enuen,ConSpell,high
27099,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,116,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27100,laminal,#_,&,z,u,z,grammatical,805,302.75,no,116,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
27101,laminal,_V,e,tz,e,z,grammatical,0.07,17.02,old,117,-1.28405832319523,affricate,leitu,le#z#en,ConSpell,mid
27102,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,117,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27103,laminal,#_,&,z,e,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
27104,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,117,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27105,laminal,#_,&,z,u,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
27106,laminal,#_,&,z,e,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#enuen,ConSpell,high
27107,laminal,#_,&,z,u,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
27108,laminal,#_,&,z,e,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
27109,laminal,#_,&,z,u,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
27110,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,117,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27111,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,117,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27112,laminal,#_,&,z,e,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#enuen,ConSpell,high
27113,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,117,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27114,laminal,#_,&,z,u,z,grammatical,805,302.75,no,117,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
27115,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,118,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27116,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,118,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27117,laminal,#_,&,z,e,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
27118,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,118,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27119,laminal,#_,&,z,u,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
27122,laminal,_V,e,z,u,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,de#z#u,ConSpell,high
27126,laminal,_V,e,z,u,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,de#z#ute,ConSpell,high
27128,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,118,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27129,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,118,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27130,laminal,#_,&,z,e,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,#z#enuen,ConSpell,high
27131,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,118,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27132,laminal,#_,&,z,u,z,grammatical,805,302.75,no,118,1.04791345786226,fricative,edun,#z#uen,ConSpell,high
27133,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,119,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27134,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,119,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27135,laminal,#_,&,z,e,z,grammatical,805,302.75,no,119,1.04791345786226,fricative,edun,#z#enuten,ConSpell,high
27136,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,119,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27137,laminal,#_,&,z,u,z,grammatical,805,302.75,no,119,1.04791345786226,fricative,edun,#z#uten,ConSpell,high
27138,laminal,_V,a,z,u,s,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,Lesa#s#u,InnSpell,high
27139,laminal,_V,e,z,a,s,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,Le#s#asu,InnSpell,high
27140,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,119,0.450266390204953,fricative,zu,#s#uq,InnSpell,high
27141,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,119,0.0976865461061624,fricative,zuek,#s#ueq,InnSpell,mid
27142,laminal,_V,e,z,a,z,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,lede#z#adala,ConSpell,high
27143,laminal,_V,a,z,u,z,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,ledeza#z#ula,ConSpell,high
27144,laminal,_V,e,z,a,z,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,lede#z#azula,ConSpell,high
27145,laminal,_V,e,z,a,z,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,lede#z#ala,ConSpell,high
27146,laminal,_V,e,z,a,z,grammatical,805,166.62,no,119,1.04791345786226,fricative,ezan,lede#z#agula,ConSpell,high
27147,laminal,_V,a,z,u,z,grammatical,805,166.62,no,120,1.04791345786226,fricative,ezan,ledeza#z#utela,ConSpell,high
27148,laminal,_V,e,z,a,z,grammatical,805,166.62,no,120,1.04791345786226,fricative,ezan,lede#z#azutela,ConSpell,high
27149,laminal,_V,e,z,a,z,grammatical,805,166.62,no,120,1.04791345786226,fricative,ezan,lede#z#atela,ConSpell,high
27152,laminal,#_,&,z,e,c,grammatical,805,302.75,no,120,1.04791345786226,fricative,edun,#c#enuque,ConSpell,high
27156,laminal,#_,&,z,e,z,grammatical,805,302.75,no,120,1.04791345786226,fricative,edun,#z#enuteque,ConSpell,high
27158,laminal,_V,e,z,u,z,grammatical,805,302.75,no,120,1.04791345786226,fricative,edun,de#z#ula,ConSpell,high
27159,laminal,_V,e,z,u,z,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,de#z#utela,ConSpell,high
27160,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27161,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27162,laminal,_V,a,z,e,c,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,ba#c#enuen,ConSpell,high
27163,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27164,laminal,_V,a,z,u,z,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,ba#z#uen,ConSpell,high
27165,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27166,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27167,laminal,_V,a,z,e,c,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,ba#c#enuten,ConSpell,high
27168,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,121,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27169,laminal,_V,a,z,u,z,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,ba#z#uten,ConSpell,high
27170,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,121,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27171,laminal,_V,e,tz,e,z,grammatical,0.07,17.02,old,121,-1.28405832319523,affricate,leitu,le#z#en,ConSpell,mid
27172,laminal,_V,a,z,e,c,grammatical,805,302.75,no,121,1.04791345786226,fricative,edun,ba#c#enu,ConSpell,high
27173,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,121,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27174,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27175,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27176,laminal,_V,a,z,e,c,grammatical,805,302.75,no,122,1.04791345786226,fricative,edun,ba#c#enuteque,ConSpell,high
27177,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,le#c#en,ConSpell,mid
27178,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,122,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27179,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,122,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
27180,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,Le#c#etiq,ConSpell,mid
27182,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,Le#c#eco,ConSpell,mid
27183,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,Le#c#era,ConSpell,mid
27184,laminal,_V,e,tz,e,c,grammatical,0.07,17.02,old,122,-1.28405832319523,affricate,leitu,Le#c#eagattiq,ConSpell,mid
27185,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,122,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27186,laminal,_#,i,z,&,s,grammatical,677.35,674.99,no,122,1.00485247356585,fricative,izan,nai#s#,InnSpell,high
27187,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,123,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27188,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,#s#era,InnSpell,high
27189,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,123,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27190,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,123,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27191,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,123,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27192,laminal,#_,&,z,e,z,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,#z#erate,ConSpell,high
27193,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,123,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27194,laminal,_#,i,z,&,z,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,nai#z#,ConSpell,high
27195,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,#s#era,InnSpell,high
27196,laminal,#_,&,z,e,z,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,#z#eratte,ConSpell,high
27197,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,123,1.00485247356585,affricate,izan,nin#z#an,ConSpell,high
27198,laminal,#_,&,z,i,z,grammatical,677.35,674.99,no,123,1.00485247356585,fricative,izan,#z#iñan,ConSpell,high
27199,laminal,#_,&,z,a,s,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#s#an,InnSpell,high
27200,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#c#iñaten,ConSpell,high
27201,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#c#iran,ConSpell,high
27202,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27203,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,124,1.00485247356585,affricate,izan,nin#z#an,ConSpell,high
27204,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27205,laminal,#_,&,z,i,z,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#z#inan,ConSpell,high
27206,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27207,laminal,#_,&,z,a,z,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#z#an,ConSpell,high
27208,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27209,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27210,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#c#inaten,ConSpell,high
27211,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,124,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27212,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,#c#iran,ConSpell,high
27213,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27214,laminal,_#,i,z,&,z,grammatical,677.35,674.99,no,124,1.00485247356585,fricative,izan,nai#z#,ConSpell,high
27215,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27216,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#s#era,InnSpell,high
27217,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27218,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27219,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27220,laminal,#_,&,z,e,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#z#erate,ConSpell,high
27221,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27222,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27223,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,affricate,izan,nin#z#an,ConSpell,high
27224,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27225,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#c#iñan,ConSpell,high
27226,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27227,laminal,#_,&,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#z#an,ConSpell,high
27228,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27229,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27230,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#c#inaten,ConSpell,high
27231,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,i#z#ango,ConSpell,high
27232,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#c#iran,ConSpell,high
27233,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27234,laminal,_V,e,z,e,z,grammatical,677.35,41.83,no,125,1.00485247356585,fricative,edin,zaitte#z#ela,ConSpell,high
27235,laminal,#_,&,z,a,z,grammatical,677.35,674.99,no,125,1.00485247356585,fricative,izan,#z#aittezela,ConSpell,high
27236,laminal,#_,&,z,u,s,grammatical,73.3,243.9,no,125,0.450266390204953,fricative,zu,#s#u,InnSpell,high
27237,laminal,#_,&,z,u,s,grammatical,17.83,207.74,no,126,0.0976865461061624,fricative,zuek,#s#ueq,InnSpell,mid
27238,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,126,1.00485247356585,fricative,izan,nai#z#ala,ConSpell,high
27239,laminal,#_,&,z,e,s,grammatical,677.35,674.99,no,126,1.00485247356585,fricative,izan,#s#edala,InnSpell,high
27240,laminal,#_,&,z,e,c,grammatical,677.35,674.99,no,126,1.00485247356585,fricative,izan,#c#edattela,ConSpell,high
27241,laminal,_V,n,z/tz,a,z,grammatical,677.35,674.99,no,126,1.00485247356585,affricate,izan,nin#z#aquela,ConSpell,high
27242,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,126,1.00485247356585,fricative,izan,#c#iñaquela,ConSpell,high
27243,laminal,_V,i,tz,a,z,grammatical,677.35,674.99,no,126,1.00485247356585,affricate,izan,li#z#aquela,ConSpell,high
27244,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,127,1.00485247356585,fricative,izan,#c#inattequela,ConSpell,high
27245,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27246,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27247,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,127,1.00485247356585,fricative,izan,#c#inaquela,ConSpell,high
27248,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27249,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27250,laminal,_C,e,z,k,s,grammatical,677.35,41.83,no,127,1.00485247356585,fricative,edin,guinte#s#quela,InnSpell,high
27251,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27252,laminal,#_,&,z,i,c,grammatical,677.35,674.99,no,127,1.00485247356585,fricative,izan,#c#intesquela,ConSpell,high
27253,laminal,_C,e,z,k,s,grammatical,677.35,674.99,no,127,1.00485247356585,fricative,izan,cinte#s#quela,InnSpell,high
27254,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,127,1.00485247356585,fricative,izandu,i#z#andu,ConSpell,high
27255,laminal,_C,e,z,k,s,grammatical,677.35,41.83,no,127,1.00485247356585,fricative,edin,lite#s#quela,InnSpell,high
27256,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,127,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27257,laminal,_V,i,z,a,z,grammatical,677.35,225.47,no,128,1.00485247356585,fricative,izandu,I#z#andu,ConSpell,high
27258,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,128,1.00485247356585,fricative,izan,I#z#an,ConSpell,high
27259,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,128,1.00485247356585,fricative,izan,I#z#attetiq,ConSpell,high
27261,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,128,1.00485247356585,fricative,izan,I#z#atteco,ConSpell,high
27262,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,128,1.00485247356585,fricative,izan,I#z#attera,ConSpell,high
